cnmc_code,canonical_description,category_id,category_name,sector,standard_uom,duplicate_count,affected_cpses,specifications
CNMC-BRG-SPH-22318-C3-07544,SPHERICAL ROLLER BEARING 90X190X64MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Heavy Electrical Engineering,EA,2,"CPSE-BHEL, CPSE-IOCL","{""spec_text"": ""SPHERICAL ROLLER BEARING 90X190X64MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-ELE-CONT-70A-3TF48-230V-07545,3-POLE POWER CONTACTOR 70A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""3-POLE POWER CONTACTOR 70A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1""}"
CNMC-ELE-CONT-16A-3TF32-230V-07546,3-POLE POWER CONTACTOR 16A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Oil & Gas Upstream,EA,1,CPSE-ONGC,"{""spec_text"": ""3-POLE POWER CONTACTOR 16A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1""}"
CNMC-FAS-STUD-58INCHX110MM-B7-2H-07547,HIGH TENSILE ALLOY STEEL STUD BOLT 5/8 INCH X 110MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Steel & Metals,SET,1,CPSE-SAIL,"{""spec_text"": ""HIGH TENSILE ALLOY STEEL STUD BOLT 5/8 INCH X 110MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H""}"
CNMC-VLV-GATE-6INCH-150#-WCB-07548,GATE VALVE 6 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Coal Mining & Extraction,EA,1,CPSE-CIL,"{""spec_text"": ""GATE VALVE 6 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34""}"
CNMC-BRG-DGBB-6205-ZZ-07549,DEEP GROOVE BALL BEARING 25X52X15MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Gas Transmission & Petrochem,EA,3,"CPSE-BHEL, CPSE-GAIL, CPSE-ONGC","{""spec_text"": ""DEEP GROOVE BALL BEARING 25X52X15MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-BRG-DGBB-6205-OPEN-07550,DEEP GROOVE BALL BEARING 25X52X15MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 25X52X15MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-FLG-WNRF-3INCH-150#-A105-07551,FORGED CARBON STEEL FLANGE WNRF SIZE 3 INCH CLASS 150# ASTM A105 ASME B16.5,PIPING-FITTINGS,PIPING-FITTINGS,Oil & Gas Upstream,EA,1,CPSE-ONGC,"{""spec_text"": ""FORGED CARBON STEEL FLANGE WNRF SIZE 3 INCH CLASS 150# ASTM A105 ASME B16.5""}"
CNMC-FAS-STUD-12INCHX90MM-B7-2H-07552,HIGH TENSILE ALLOY STEEL STUD BOLT 1/2 INCH X 90MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Heavy Electrical Engineering,SET,1,CPSE-BHEL,"{""spec_text"": ""HIGH TENSILE ALLOY STEEL STUD BOLT 1/2 INCH X 90MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H""}"
CNMC-BRG-SPH-22316K-C3-07553,SPHERICAL ROLLER BEARING 80X170X58MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 80X170X58MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-VLV-GATE-6INCH-150#-WCB-07554,GATE VALVE 6 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Heavy Electrical Engineering,EA,1,CPSE-BHEL,"{""spec_text"": ""GATE VALVE 6 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34""}"
CNMC-BRG-DGBB-6308-OPEN-07555,DEEP GROOVE BALL BEARING 40X90X23MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""DEEP GROOVE BALL BEARING 40X90X23MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-BRG-SPH-22318-C3-07556,SPHERICAL ROLLER BEARING 90X190X64MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Oil & Gas Upstream,EA,1,CPSE-ONGC,"{""spec_text"": ""SPHERICAL ROLLER BEARING 90X190X64MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-FAS-STUD-34INCHX120MM-B7-2H-07557,HIGH TENSILE ALLOY STEEL STUD BOLT 3/4 INCH X 120MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Heavy Electrical Engineering,SET,2,"CPSE-BHEL, CPSE-SAIL","{""spec_text"": ""HIGH TENSILE ALLOY STEEL STUD BOLT 3/4 INCH X 120MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H""}"
CNMC-VLV-BALL-4INCH-150#-CF8M-07558,3-PIECE BALL VALVE FULL BORE 4 INCH CLASS 150# FLANGED BODY CF8M PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Heavy Electrical Engineering,EA,2,"CPSE-BHEL, CPSE-ONGC","{""spec_text"": ""3-PIECE BALL VALVE FULL BORE 4 INCH CLASS 150# FLANGED BODY CF8M PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34""}"
CNMC-FAS-BOLT-M20X100MM-8.8-07559,HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 100MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Heavy Electrical Engineering,NO,3,"CPSE-BHEL, CPSE-IOCL, CPSE-NTPC","{""spec_text"": ""HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 100MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED""}"
CNMC-FLTR-CART-25MICRON-10INCH-PP-07560,SPUN BONDED CARTRIDGE FILTER RATING 25 MICRON LENGTH 10 INCH MATERIAL PP DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS,FILTERS-CONSUMABLES,FILTERS-CONSUMABLES,Oil & Gas Upstream,EA,1,CPSE-ONGC,"{""spec_text"": ""SPUN BONDED CARTRIDGE FILTER RATING 25 MICRON LENGTH 10 INCH MATERIAL PP DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS""}"
CNMC-FAS-STUD-78INCHX150MM-B7-2H-07561,HIGH TENSILE ALLOY STEEL STUD BOLT 7/8 INCH X 150MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Oil & Gas Upstream,SET,2,CPSE-ONGC,"{""spec_text"": ""HIGH TENSILE ALLOY STEEL STUD BOLT 7/8 INCH X 150MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H""}"
CNMC-BRG-SPH-22316-C3-07562,SPHERICAL ROLLER BEARING 80X170X58MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Gas Transmission & Petrochem,EA,1,CPSE-GAIL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 80X170X58MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-BRG-SPH-22320K-NORMAL-07563,SPHERICAL ROLLER BEARING 100X215X73MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Oil & Gas Upstream,EA,3,"CPSE-ONGC, CPSE-SAIL","{""spec_text"": ""SPHERICAL ROLLER BEARING 100X215X73MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-BRG-DGBB-6308-OPEN-07564,DEEP GROOVE BALL BEARING 40X90X23MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Heavy Electrical Engineering,EA,2,"CPSE-BHEL, CPSE-SAIL","{""spec_text"": ""DEEP GROOVE BALL BEARING 40X90X23MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-INS-RTD-PT100-DUPLEX-300MM-07565,RESISTANCE TEMPERATURE DETECTOR DUPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 300MM SS316 IEC 60751,INSTRUMENTATION-CONTROL,INSTRUMENTATION-CONTROL,Oil & Gas Upstream,EA,2,"CPSE-ONGC, CPSE-SAIL","{""spec_text"": ""RESISTANCE TEMPERATURE DETECTOR DUPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 300MM SS316 IEC 60751""}"
CNMC-FAS-STUD-1-18INCHX180MM-B7-2H-07566,HIGH TENSILE ALLOY STEEL STUD BOLT 1-1/8 INCH X 180MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Steel & Metals,SET,1,CPSE-SAIL,"{""spec_text"": ""HIGH TENSILE ALLOY STEEL STUD BOLT 1-1/8 INCH X 180MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H""}"
CNMC-VLV-GATE-4INCH-150#-WCB-07567,GATE VALVE 4 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Coal Mining & Extraction,EA,1,CPSE-CIL,"{""spec_text"": ""GATE VALVE 4 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34""}"
CNMC-ELE-CONT-70A-3TF48-230V-07568,3-POLE POWER CONTACTOR 70A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""3-POLE POWER CONTACTOR 70A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1""}"
CNMC-BRG-SPH-22216K-NORMAL-07569,SPHERICAL ROLLER BEARING 80X140X33MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 80X140X33MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-BRG-DGBB-6306-OPEN-07570,DEEP GROOVE BALL BEARING 30X72X19MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""DEEP GROOVE BALL BEARING 30X72X19MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-ELE-MCB-63A-3P-C-07571,MINIATURE CIRCUIT BREAKER 63A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Coal Mining & Extraction,EA,2,"CPSE-CIL, CPSE-NTPC","{""spec_text"": ""MINIATURE CIRCUIT BREAKER 63A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1""}"
CNMC-BRG-SPH-22318K-NORMAL-07572,SPHERICAL ROLLER BEARING 90X190X64MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Gas Transmission & Petrochem,EA,1,CPSE-GAIL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 90X190X64MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-BRG-SPH-22320K-C3-07573,SPHERICAL ROLLER BEARING 100X215X73MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 100X215X73MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-ELE-MCB-10A-1P-C-07574,MINIATURE CIRCUIT BREAKER 10A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""MINIATURE CIRCUIT BREAKER 10A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1""}"
CNMC-FLG-BLRF-4INCH-150#-A105-07575,FORGED CARBON STEEL FLANGE BLRF SIZE 4 INCH CLASS 150# ASTM A105 ASME B16.5,PIPING-FITTINGS,PIPING-FITTINGS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""FORGED CARBON STEEL FLANGE BLRF SIZE 4 INCH CLASS 150# ASTM A105 ASME B16.5""}"
CNMC-ELE-MCB-25A-3P-C-07576,MINIATURE CIRCUIT BREAKER 25A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Refining & Petrochemicals,EA,2,"CPSE-IOCL, CPSE-NTPC","{""spec_text"": ""MINIATURE CIRCUIT BREAKER 25A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1""}"
CNMC-FAS-STUD-1-14INCHX200MM-B7-2H-07577,HIGH TENSILE ALLOY STEEL STUD BOLT 1-1/4 INCH X 200MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Heavy Electrical Engineering,SET,1,CPSE-BHEL,"{""spec_text"": ""HIGH TENSILE ALLOY STEEL STUD BOLT 1-1/4 INCH X 200MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H""}"
CNMC-BRG-DGBB-6312-2RS1-07578,DEEP GROOVE BALL BEARING 60X130X31MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 60X130X31MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-BRG-SPH-22314-NORMAL-07579,SPHERICAL ROLLER BEARING 70X150X51MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""SPHERICAL ROLLER BEARING 70X150X51MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-BRG-DGBB-6205-ZZ-07580,DEEP GROOVE BALL BEARING 25X52X15MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""DEEP GROOVE BALL BEARING 25X52X15MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-BRG-SPH-22314K-NORMAL-07581,SPHERICAL ROLLER BEARING 70X150X51MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 70X150X51MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-FAS-BOLT-M16X65MM-4.6-07582,HEXAGONAL HEAD BOLT HIGH TENSILE M16 X 65MM LENGTH PROPERTY CLASS 4.6 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Refining & Petrochemicals,NO,1,CPSE-IOCL,"{""spec_text"": ""HEXAGONAL HEAD BOLT HIGH TENSILE M16 X 65MM LENGTH PROPERTY CLASS 4.6 IS 1364 / ISO 4014 GALVANIZED""}"
CNMC-CBL-LTXLPE-3.5CX120SQMM-1.1KV-07583,1.1KV GRADE 3.5C X 120 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,ELECTRICAL-CABLES,ELECTRICAL-CABLES,Heavy Electrical Engineering,MTR,1,CPSE-BHEL,"{""spec_text"": ""1.1KV GRADE 3.5C X 120 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098""}"
CNMC-FAS-BOLT-M20X100MM-8.8-07584,HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 100MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Coal Mining & Extraction,NO,2,"CPSE-BHEL, CPSE-CIL","{""spec_text"": ""HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 100MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED""}"
CNMC-BRG-DGBB-6305-ZZ-07585,DEEP GROOVE BALL BEARING 25X62X17MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 25X62X17MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-ROT-CASINGWEARRING-DIA260MM-07586,CENTRIFUGAL PUMP SPARE CASING WEAR RING SIZE DIA 260MM SPECIFICATION CA6NM API 610 / API 682 COMPLIANT,PUMPS-ROTATING-SPARES,PUMPS-ROTATING-SPARES,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""CENTRIFUGAL PUMP SPARE CASING WEAR RING SIZE DIA 260MM SPECIFICATION CA6NM API 610 / API 682 COMPLIANT""}"
CNMC-CBL-HTXLPE-3CX240SQMM-11KV-07587,11KV GRADE 3C X 240 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,ELECTRICAL-CABLES,ELECTRICAL-CABLES,Steel & Metals,MTR,1,CPSE-SAIL,"{""spec_text"": ""11KV GRADE 3C X 240 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098""}"
CNMC-BRG-DGBB-6206-OPEN-07588,DEEP GROOVE BALL BEARING 30X62X16MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Heavy Electrical Engineering,EA,1,CPSE-BHEL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 30X62X16MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-VLV-GATE-4INCH-300#-WCB-07589,GATE VALVE 4 INCH CLASS 300# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Heavy Electrical Engineering,EA,2,"CPSE-BHEL, CPSE-NTPC","{""spec_text"": ""GATE VALVE 4 INCH CLASS 300# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34""}"
CNMC-FLG-WNRF-4INCH-150#-A105-07590,FORGED CARBON STEEL FLANGE WNRF SIZE 4 INCH CLASS 150# ASTM A105 ASME B16.5,PIPING-FITTINGS,PIPING-FITTINGS,Coal Mining & Extraction,EA,1,CPSE-CIL,"{""spec_text"": ""FORGED CARBON STEEL FLANGE WNRF SIZE 4 INCH CLASS 150# ASTM A105 ASME B16.5""}"
CNMC-FAS-BOLT-M24X120MM-8.8-07591,HEXAGONAL HEAD BOLT HIGH TENSILE M24 X 120MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Steel & Metals,NO,1,CPSE-SAIL,"{""spec_text"": ""HEXAGONAL HEAD BOLT HIGH TENSILE M24 X 120MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED""}"
CNMC-BRG-DGBB-6306-2RS1-07592,DEEP GROOVE BALL BEARING 30X72X19MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Coal Mining & Extraction,EA,1,CPSE-CIL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 30X72X19MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-ELE-MCB-16A-1P-C-07593,MINIATURE CIRCUIT BREAKER 16A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Coal Mining & Extraction,EA,2,"CPSE-CIL, CPSE-ONGC","{""spec_text"": ""MINIATURE CIRCUIT BREAKER 16A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1""}"
CNMC-ELE-MCB-10A-1P-C-07594,MINIATURE CIRCUIT BREAKER 10A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""MINIATURE CIRCUIT BREAKER 10A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1""}"
CNMC-BRG-DGBB-6206-ZZ-07595,DEEP GROOVE BALL BEARING 30X62X16MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Oil & Gas Upstream,EA,2,"CPSE-NTPC, CPSE-ONGC","{""spec_text"": ""DEEP GROOVE BALL BEARING 30X62X16MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-INS-GAUGE-0-40KGCM2-100MM-07596,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-40 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,INSTRUMENTATION-CONTROL,INSTRUMENTATION-CONTROL,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-40 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100""}"
CNMC-FAS-BOLT-M20X80MM-8.8-07597,HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 80MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Refining & Petrochemicals,NO,1,CPSE-IOCL,"{""spec_text"": ""HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 80MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED""}"
CNMC-BRG-DGBB-6205-ZZ-07598,DEEP GROOVE BALL BEARING 25X52X15MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 25X52X15MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-INS-GAUGE-0-16KGCM2-100MM-07599,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-16 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,INSTRUMENTATION-CONTROL,INSTRUMENTATION-CONTROL,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-16 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100""}"
CNMC-FLG-SORF-2INCH-150#-A105-07600,FORGED CARBON STEEL FLANGE SORF SIZE 2 INCH CLASS 150# ASTM A105 ASME B16.5,PIPING-FITTINGS,PIPING-FITTINGS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""FORGED CARBON STEEL FLANGE SORF SIZE 2 INCH CLASS 150# ASTM A105 ASME B16.5""}"
CNMC-SEAL-SPRL-8INCH-150#-SS304-07601,SPIRAL WOUND METALLIC GASKET 8 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,GASKETS-SEALING-PRODUCTS,GASKETS-SEALING-PRODUCTS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""SPIRAL WOUND METALLIC GASKET 8 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20""}"
CNMC-BRG-SPH-22316K-NORMAL-07602,SPHERICAL ROLLER BEARING 80X170X58MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 80X170X58MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
