source_material_code,cpse_id,sector,plant_code,raw_description,cleaned_description,cnmc_code,canonical_description,category_id,standard_uom,source_uom,match_type,match_confidence,review_status,issue_flag,unit_price_inr,current_stock_qty,annual_procurement_qty
MAT-647203,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,BEARING BALL 6208 ZZ C3,bearing ball 6208 zz c3,CNMC-BRG-DGBB-6208-ZZ-05395,DEEP GROOVE BALL BEARING 40X80X18MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,881.89,4,11
MAT-103319,CPSE-SAIL,Steel & Metals,SAIL-BHILAI-STEEL-PLANT,BEARING BL 6208 ZZ C3,bearing bl 6208 zz c3,CNMC-BRG-DGBB-6208-ZZ-05395,DEEP GROOVE BALL BEARING 40X80X18MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,798.28,8,38
MAT-238441,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,BEARING BALL 6314 OPEN C3,bearing ball 6314 open c3,CNMC-BRG-DGBB-6314-OPEN-05396,DEEP GROOVE BALL BEARING 70X150X35MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,4556.71,4,13
MAT-742009,CPSE-ONGC,Oil & Gas Upstream,ONGC-HAZIRA-GAS-PLANT,BALL VALVE 4 INCH 150# CF8M FLGD,ball valve 4 inch 150# cf8m flgd,CNMC-VLV-BALL-4INCH-150#-CF8M-05397,3-PIECE BALL VALVE FULL BORE 4 INCH CLASS 150# FLANGED BODY CF8M PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,PIPING-VALVES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,34746.83,0,3
MAT-225372,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,FLANGE SORF 2 INCH 150# A105,flange sorf 2 inch 150# a105,CNMC-FLG-SORF-2INCH-150#-A105-05398,FORGED CARBON STEEL FLANGE SORF SIZE 2 INCH CLASS 150# ASTM A105 ASME B16.5,PIPING-FITTINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,1157.49,1,6
MAT-121753,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-PATA-PETROCHEMICAL,BEARING SPH ROLLER 22320 NORMAL,bearing sph roller 22320 normal,CNMC-BRG-SPH-22320-NORMAL-05399,SPHERICAL ROLLER BEARING 100X215X73MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,28463.56,8,28
MAT-218332,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,FLANGE WNRF 6 INCH 150# A105,flange wnrf 6 inch 150# a105,CNMC-FLG-WNRF-6INCH-150#-A105-05400,FORGED CARBON STEEL FLANGE WNRF SIZE 6 INCH CLASS 150# ASTM A105 ASME B16.5,PIPING-FITTINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,4830.9,6,23
MAT-428784,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,BEARING BALL 6204 ZZ C3,bearing ball 6204 zz c3,CNMC-BRG-DGBB-6204-ZZ-05401,DEEP GROOVE BALL BEARING 20X47X14MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,272.88,5,13
MAT-368774,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,HEX HEAD BOLT M24 X 120MM GR 8.8,hex head bolt m24 x 120mm gr 8.8,CNMC-FAS-BOLT-M24X120MM-8.8-05402,HEXAGONAL HEAD BOLT HIGH TENSILE M24 X 120MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,NO,NO,UNIQUE,1.0,AUTO_APPROVED,,294.71,77,230
MAT-601733,CPSE-NTPC,Thermal Power Generation,NTPC-RAMAGUNDAM-STPS-2600MW,BEARING BALL 6312 ZZ C3,bearing ball 6312 zz c3,CNMC-BRG-DGBB-6312-ZZ-05403,DEEP GROOVE BALL BEARING 60X130X31MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,2543.97,5,28
MAT-631947,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,HEX HEAD BOLT M20 X 80MM GR 4.6,hex head bolt m20 x 80mm gr 4.6,CNMC-FAS-BOLT-M20X80MM-4.6-05404,HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 80MM LENGTH PROPERTY CLASS 4.6 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,NO,NO,UNIQUE,1.0,AUTO_APPROVED,,85.98,31,147
MAT-446968,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,CABLE HT XLPE 11KV 3C X 185 SQMM AL ARMD,cable ht xlpe 11kv 3c x 185 sqmm al armd,CNMC-CBL-HTXLPE-3CX185SQMM-11KV-05405,11KV GRADE 3C X 185 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,ELECTRICAL-CABLES,MTR,MTR,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,3015.36,2,7
MAT-927348,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,Cable Ht Xlpe 11Kv 3C X 185 Sqmm Al Armd,cable ht xlpe 11kv 3c x 185 sqmm al armd,CNMC-CBL-HTXLPE-3CX185SQMM-11KV-05405,11KV GRADE 3C X 185 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,ELECTRICAL-CABLES,MTR,MTR,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,2416.74,30,104
MAT-976059,CPSE-ONGC,Oil & Gas Upstream,ONGC-RAJAHMUNDRY-ASSET,CARTRIDGE FILTER 5 MICRON 20 INCH PP,cartridge filter 5 micron 20 inch pp,CNMC-FLTR-CART-5MICRON-20INCH-PP-05406,SPUN BONDED CARTRIDGE FILTER RATING 5 MICRON LENGTH 20 INCH MATERIAL PP DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS,FILTERS-CONSUMABLES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,482.78,49,167
MAT-726380,CPSE-BHEL,Heavy Electrical Engineering,BHEL-TRICHY-BOILER-PLANT,BALL VALVE 1/2 INCH 300# CF8M FLGD,ball valve 1/2 inch 300# cf8m flgd,CNMC-VLV-BALL-1/2INCH-300#-CF8M-05407,3-PIECE BALL VALVE FULL BORE 1/2 INCH CLASS 300# FLANGED BODY CF8M PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,PIPING-VALVES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,3754.5,8,22
MAT-420433,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,PUMP IMPELLER DIA 320MM ASTM A351 CF8M,pump impeller dia 320mm astm a351 cf8m,CNMC-ROT-PUMPIMPELLER-DIA320MM-05408,CENTRIFUGAL PUMP SPARE PUMP IMPELLER SIZE DIA 320MM SPECIFICATION ASTM A351 CF8M API 610 / API 682 COMPLIANT,PUMPS-ROTATING-SPARES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,52030.77,2,8
MAT-770571,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,BEARING BALL 6308 ZZ C3,bearing ball 6308 zz c3,CNMC-BRG-DGBB-6308-ZZ-05409,DEEP GROOVE BALL BEARING 40X90X23MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,1268.43,172,412
MAT-150502,CPSE-BHEL,Heavy Electrical Engineering,BHEL-TRICHY-BOILER-PLANT,Bearing Ball 6308 Zz C3,bearing ball 6308 zz c3,CNMC-BRG-DGBB-6308-ZZ-05409,DEEP GROOVE BALL BEARING 40X90X23MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,1373.49,3,9
MAT-522040,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,BRG BL 6308 ZZ C3,brg bl 6308 zz c3,CNMC-BRG-DGBB-6308-ZZ-05409,DEEP GROOVE BALL BEARING 40X90X23MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,1280.3,13,35
MAT-448439,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,BEARING BALL 6205 ZZ C3,bearing ball 6205 zz c3,CNMC-BRG-DGBB-6205-ZZ-05410,DEEP GROOVE BALL BEARING 25X52X15MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,333.3,3,13
MAT-211682,CPSE-IOCL,Refining & Petrochemicals,IOCL-HALDIA-REFINERY,HEX HEAD BOLT M20 X 100MM GR 8.8,hex head bolt m20 x 100mm gr 8.8,CNMC-FAS-BOLT-M20X100MM-8.8-05411,HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 100MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,NO,NO,UNIQUE,1.0,AUTO_APPROVED,,152.4,38,179
MAT-407379,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,CARTRIDGE FILTER 25 MICRON 10 INCH PP,cartridge filter 25 micron 10 inch pp,CNMC-FLTR-CART-25MICRON-10INCH-PP-05412,SPUN BONDED CARTRIDGE FILTER RATING 25 MICRON LENGTH 10 INCH MATERIAL PP DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS,FILTERS-CONSUMABLES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,213.82,62,157
MAT-403333,CPSE-IOCL,Refining & Petrochemicals,IOCL-MATHURA-REFINERY,BEARING SPH ROLLER 22316 NORMAL,bearing sph roller 22316 normal,CNMC-BRG-SPH-22316-NORMAL-05413,SPHERICAL ROLLER BEARING 80X170X58MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,15796.58,2,9
MAT-461387,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,GATE VALVE 3 INCH 150# CF8M FLGD,gate valve 3 inch 150# cf8m flgd,CNMC-VLV-GATE-3INCH-150#-CF8M-05414,GATE VALVE 3 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY CF8M TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,38192.55,0,4
MAT-614712,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,PIPE SMLS CS 2 INCH SCH40 ASTM A106 GR B,pipe smls cs 2 inch sch40 astm a106 gr b,CNMC-PIPE-2INCH-SCH40-ASTMA106GRB-05415,SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M,PIPING-TUBES,MTR,MTR,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,906.81,1,7
MAT-993341,CPSE-ONGC,Oil & Gas Upstream,ONGC-ANKLESHWAR-ASSET,PIPE SMLS CS 2 INCH SCH40 ASTM A106 GR B,pipe smls cs 2 inch sch40 astm a106 gr b,CNMC-PIPE-2INCH-SCH40-ASTMA106GRB-05415,SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M,PIPING-TUBES,MTR,MTR,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,754.25,11,52
MAT-545357,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,SWING CHECK VALVE 2 INCH 150# WCB,swing check valve 2 inch 150# wcb,CNMC-VLV-CHECK-2INCH-150#-WCB-05416,SWING CHECK NON RETURN VALVE 2 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34,PIPING-VALVES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,9257.74,7,25
MAT-941306,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,BEARING BALL 6312 2RS1 C3,bearing ball 6312 2rs1 c3,CNMC-BRG-DGBB-6312-2RS1-05417,DEEP GROOVE BALL BEARING 60X130X31MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,3861.28,14,34
MAT-675148,CPSE-IOCL,Refining & Petrochemicals,IOCL-PANIPAT-REFINERY,PIPE SMLS CS 4 INCH SCH40 ASTM A106 GR B,pipe smls cs 4 inch sch40 astm a106 gr b,CNMC-PIPE-4INCH-SCH40-ASTMA106GRB-05418,SEAMLESS PIPE SIZE 4 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M,PIPING-TUBES,MTR,MTR,UNIQUE,1.0,AUTO_APPROVED,,1820.13,3,16
MAT-476764,CPSE-ONGC,Oil & Gas Upstream,ONGC-HAZIRA-GAS-PLANT,GATE VALVE 2 INCH 150# A105 FLGD,gate valve 2 inch 150# a105 flgd,CNMC-VLV-GATE-2INCH-150#-A105-05419,GATE VALVE 2 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,9146.04,4,18
MAT-875354,CPSE-SAIL,Steel & Metals,SAIL-BOKARO-STEEL-PLANT,HEX HEAD BOLT M24 X 80MM GR 8.8,hex head bolt m24 x 80mm gr 8.8,CNMC-FAS-BOLT-M24X80MM-8.8-05420,HEXAGONAL HEAD BOLT HIGH TENSILE M24 X 80MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,NO,NO,UNIQUE,1.0,AUTO_APPROVED,,221.69,123,327
MAT-762062,CPSE-SAIL,Steel & Metals,SAIL-BHILAI-STEEL-PLANT,FLANGE SORF 2 INCH 150# A105,flange sorf 2 inch 150# a105,CNMC-FLG-SORF-2INCH-150#-A105-05421,FORGED CARBON STEEL FLANGE SORF SIZE 2 INCH CLASS 150# ASTM A105 ASME B16.5,PIPING-FITTINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,887.15,2,9
MAT-414578,CPSE-ONGC,Oil & Gas Upstream,ONGC-ANKLESHWAR-ASSET,FLANGE SORF 2 INCH 150# A105,flange sorf 2 inch 150# a105,CNMC-FLG-SORF-2INCH-150#-A105-05422,FORGED CARBON STEEL FLANGE SORF SIZE 2 INCH CLASS 150# ASTM A105 ASME B16.5,PIPING-FITTINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,980.97,7,18
MAT-320420,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,BEARING BALL 6314 ZZ C3,bearing ball 6314 zz c3,CNMC-BRG-DGBB-6314-ZZ-05423,DEEP GROOVE BALL BEARING 70X150X35MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,4955.62,3,12
MAT-928871,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-PATA-PETROCHEMICAL,STUD BOLT 1/2 INCH X 90MM B7 W/2NUTS 2H,stud bolt 1/2 inch x 90mm b7 w/2nuts 2h,CNMC-FAS-STUD-12INCHX90MM-B7-2H-05424,HIGH TENSILE ALLOY STEEL STUD BOLT 1/2 INCH X 90MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,HARDWARE-FASTENERS,SET,SET,UNIQUE,1.0,AUTO_APPROVED,,170.58,49,140
MAT-171096,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,SWING CHECK VALVE 2 INCH 300# A105,swing check valve 2 inch 300# a105,CNMC-VLV-CHECK-2INCH-300#-A105-05425,SWING CHECK NON RETURN VALVE 2 INCH CLASS 300# FLANGED RF BODY A105 TRIM 8 BS 1868 / ASME B16.34,PIPING-VALVES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,13547.98,1,4
MAT-152108,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,BEARING BALL 6314 OPEN C3,bearing ball 6314 open c3,CNMC-BRG-DGBB-6314-OPEN-05426,DEEP GROOVE BALL BEARING 70X150X35MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,4675.6,31,71
MAT-879770,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,CONTACTOR 9A 3P 230VAC 3TF30,contactor 9a 3p 230vac 3tf30,CNMC-ELE-CONT-9A-3TF30-230V-05427,3-POLE POWER CONTACTOR 9A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,ELECTRICAL-SWITCHGEAR,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,1655.36,2,14
MAT-516904,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,BALL VALVE 1/2 INCH 300# CF8M FLGD,ball valve 1/2 inch 300# cf8m flgd,CNMC-VLV-BALL-1/2INCH-300#-CF8M-05428,3-PIECE BALL VALVE FULL BORE 1/2 INCH CLASS 300# FLANGED BODY CF8M PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,PIPING-VALVES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,4014.86,13,62
MAT-194696,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,SPIRAL WOUND GASKET 2 INCH 150# SS304/GR,spiral wound gasket 2 inch 150# ss304/gr,CNMC-SEAL-SPRL-2INCH-150#-SS304-05429,SPIRAL WOUND METALLIC GASKET 2 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,GASKETS-SEALING-PRODUCTS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,315.31,188,595
MAT-422068,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,SPIRAL WOUND GASKET 2 INCH 150# SS304/GR,spiral wound gasket 2 inch 150# ss304/gr,CNMC-SEAL-SPRL-2INCH-150#-SS304-05429,SPIRAL WOUND METALLIC GASKET 2 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,GASKETS-SEALING-PRODUCTS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,347.56,36,107
MAT-218771,CPSE-ONGC,Oil & Gas Upstream,ONGC-HAZIRA-GAS-PLANT,BEARING BALL 6206 ZZ C3,bearing ball 6206 zz c3,CNMC-BRG-DGBB-6206-ZZ-05430,DEEP GROOVE BALL BEARING 30X62X16MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,415.83,2,10
MAT-958940,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,RTD PT100 DUPLEX CL-A 6X300MM,rtd pt100 duplex cl-a 6x300mm,CNMC-INS-RTD-PT100-DUPLEX-300MM-05431,RESISTANCE TEMPERATURE DETECTOR DUPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 300MM SS316 IEC 60751,INSTRUMENTATION-CONTROL,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,4473.59,59,190
MAT-892576,CPSE-IOCL,Refining & Petrochemicals,IOCL-MATHURA-REFINERY,Rtd Pt100 Duplex Cl-A 6X300Mm,rtd pt100 duplex cl-a 6x300mm,CNMC-INS-RTD-PT100-DUPLEX-300MM-05431,RESISTANCE TEMPERATURE DETECTOR DUPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 300MM SS316 IEC 60751,INSTRUMENTATION-CONTROL,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,4115.16,26,99
MAT-917817,CPSE-BHEL,Heavy Electrical Engineering,BHEL-TRICHY-BOILER-PLANT,CASING WEAR RING DIA 260MM CA6NM,casing wear ring dia 260mm ca6nm,CNMC-ROT-CASINGWEARRING-DIA260MM-05432,CENTRIFUGAL PUMP SPARE CASING WEAR RING SIZE DIA 260MM SPECIFICATION CA6NM API 610 / API 682 COMPLIANT,PUMPS-ROTATING-SPARES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,15000.94,8,23
MAT-647543,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,BEARING SPH ROLLER 22314K NORMAL,bearing sph roller 22314k normal,CNMC-BRG-SPH-22314K-NORMAL-05433,SPHERICAL ROLLER BEARING 70X150X51MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,9966.18,9,30
MAT-669745,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,BEARING BALL 6306 OPEN C3,bearing ball 6306 open c3,CNMC-BRG-DGBB-6306-OPEN-05434,DEEP GROOVE BALL BEARING 30X72X19MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,601.87,2,14
MAT-927428,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MCCB 400A 3P 50KA THERM-MAG,mccb 400a 3p 50ka therm-mag,CNMC-ELE-MCCB-400A-3P-50KA-05435,MOULDED CASE CIRCUIT BREAKER 400A 3P 415V AC 50KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,ELECTRICAL-SWITCHGEAR,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,39909.47,2,5
MAT-841744,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,CONTACTOR 25A 3P 230VAC 3TF33,contactor 25a 3p 230vac 3tf33,CNMC-ELE-CONT-25A-3TF33-230V-05436,3-POLE POWER CONTACTOR 25A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,ELECTRICAL-SWITCHGEAR,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,3648.52,5,13
MAT-634854,CPSE-IOCL,Refining & Petrochemicals,IOCL-PARADIP-REFINERY,BALL VALVE 2 INCH 150# WCB FLGD,ball valve 2 inch 150# wcb flgd,CNMC-VLV-BALL-2INCH-150#-WCB-05437,3-PIECE BALL VALVE FULL BORE 2 INCH CLASS 150# FLANGED BODY WCB PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,PIPING-VALVES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,8232.94,1,4
MAT-355224,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,HEX HEAD BOLT M20 X 80MM GR 8.8,hex head bolt m20 x 80mm gr 8.8,CNMC-FAS-BOLT-M20X80MM-8.8-05438,HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 80MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,NO,NO,UNIQUE,1.0,AUTO_APPROVED,,136.75,29,105
MAT-552784,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-PATA-PETROCHEMICAL,BEARING SPH ROLLER 22226K NORMAL,bearing sph roller 22226k normal,CNMC-BRG-SPH-22226K-NORMAL-05439,SPHERICAL ROLLER BEARING 130X230X64MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,25192.91,9,24
MAT-311277,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,SWING CHECK VALVE 4 INCH 150# WCB,swing check valve 4 inch 150# wcb,CNMC-VLV-CHECK-4INCH-150#-WCB-05440,SWING CHECK NON RETURN VALVE 4 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34,PIPING-VALVES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,19986.42,2,9
MAT-544296,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,BEARING BALL 6305 OPEN C3,bearing ball 6305 open c3,CNMC-BRG-DGBB-6305-OPEN-05441,DEEP GROOVE BALL BEARING 25X62X17MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,480.04,5,23
MAT-888618,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,Brg Ball 6305 Open C3,brg ball 6305 open c3,CNMC-BRG-DGBB-6305-OPEN-05441,DEEP GROOVE BALL BEARING 25X62X17MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,428.58,2,10
MAT-561735,CPSE-ONGC,Oil & Gas Upstream,ONGC-RAJAHMUNDRY-ASSET,GATE VALVE 2 INCH 150# CF8M FLGD,gate valve 2 inch 150# cf8m flgd,CNMC-VLV-GATE-2INCH-150#-CF8M-05442,GATE VALVE 2 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY CF8M TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,27499.65,5,13
MAT-771712,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,Gate Vlv 2 In 150# Cf8M Flgd,gate vlv 2 in 150# cf8m flgd,CNMC-VLV-GATE-2INCH-150#-CF8M-05442,GATE VALVE 2 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY CF8M TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,22314.76,21,48
