material_id,cpse_name,sector,plant,legacy_material_code,material_description,short_description,material_category,material_subcategory,technical_specification,material_grade,size,manufacturer,manufacturer_part_number,uom,unit_price,currency,annual_consumption,lead_time_days,criticality,procurement_type,supplier,last_purchase_date,status,canonical_material_id,common_national_material_code,duplicate_group_id,equivalence_group_id,match_type,equivalence_label,standardized_description,standardized_specification
MAT-ST-009567,MOIL,Steel,MOIL-PLANT-05,ST-736017,Helical Gearbox - 15 kW - 20:1,Helical Gearbox - 15 kW - 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,National Components,MP-64599,M,115131.74,INR,2224,28,HIGH,Domestic,Supplier A,2022-10-19,ACTIVE,CAN-ST-00253,NMC-ST-00253,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-009568,MOIL,Steel,MOIL-PLANT-04,ST-718030,SAE 100R2AT Hydraulic Hose DIA 1 inch,SAE 100R2AT Hydraulic Hose DIA 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,National Components,MP-97674,PC,184219.19,INR,1656,36,CRITICAL,Rate Contract,Supplier C,2023-03-09,ACTIVE,CAN-ST-00326,NMC-ST-00326,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-009569,SAIL,Steel,SAIL-PLANT-02,ST-227075,Hydraulic Hose SMLS SAE 100R2AT 1 inch,Hydraulic Hose SMLS SAE 100R2AT 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,National Components,MP-80211,KG,238165.83,INR,1600,82,MEDIUM,Domestic,Supplier D,2024-08-29,ACTIVE,CAN-ST-00378,NMC-ST-00378,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-009570,MOIL,Steel,MOIL-PLANT-01,ST-267786,CS Process Pump 80 m3/h,CS Process Pump 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,ABC Industries,MP-41622,KG,108235.23,INR,2598,74,HIGH,Domestic,Supplier C,2023-12-01,ACTIVE,CAN-ST-00689,NMC-ST-00689,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-009571,SAIL,Steel,SAIL-PLANT-03,ST-165510,Hydraulic  Hose  -  SAE  100R2AT  -  1  inch,Hydraulic  Hose  -  SAE  100R2AT  -  1  ,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,ABC Industries,MP-94354,M,249679.02,INR,523,54,HIGH,Imported,Supplier D,2023-10-27,ACTIVE,CAN-ST-00369,NMC-ST-00369,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-009572,SAIL,Steel,SAIL-PLANT-04,ST-911881,WELDING ELECTRODE SMLS E7018 3.15 MM,WELDING ELECTRODE SMLS E7018 3.15 MM,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,Bharat Engineering,MP-72603,PC,42537.57,INR,545,23,LOW,Rate Contract,Supplier C,2025-10-13,ACTIVE,CAN-ST-00744,NMC-ST-00744,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-009573,RINL,Steel,RINL-PLANT-02,ST-172141,Al2O3 >70% High Alumina Brick 230x114x65 mm,Al2O3 >70% High Alumina Brick 230x114x65,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,ABC Industries,MP-47258,PC,133371.99,INR,254,57,HIGH,Rate Contract,Supplier C,2022-11-07,ACTIVE,CAN-ST-00164,NMC-ST-00164,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-009574,MOIL,Steel,MOIL-PLANT-07,ST-698584,Hydraulic Hose - SAE 100R2AT - 1 inch,Hydraulic Hose - SAE 100R2AT - 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,Bharat Engineering,MP-77769,MTR,130290.64,INR,2779,39,CRITICAL,Rate Contract,Supplier B,2022-12-03,ACTIVE,CAN-ST-00312,NMC-ST-00312,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-009575,RINL,Steel,RINL-PLANT-03,ST-540940,Deep Groove Ball Bearing SMLS 6312 ZZ 6312,Deep Groove Ball Bearing SMLS 6312 ZZ 63,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,ABC Industries,MP-58322,KG,115499.39,INR,512,3,LOW,Domestic,Supplier A,2025-07-09,BLOCKED,CAN-ST-00082,NMC-ST-00082,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-009576,SAIL,Steel,SAIL-PLANT-03,ST-612334,Welding Electrode - E7018 - 3.15 mm,Welding Electrode - E7018 - 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,ABC Industries,MP-73095,M,200170.51,INR,1603,90,LOW,Imported,Supplier C,2025-09-14,ACTIVE,CAN-ST-00748,NMC-ST-00748,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-009577,MOIL,Steel,MOIL-PLANT-04,ST-373196,Conveyor Belt - EP1000/4 - 1200 mm,Conveyor Belt - EP1000/4 - 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Precision Works,MP-26057,KG,183261.34,INR,4436,42,LOW,Rate Contract,Supplier A,2026-08-09,BLOCKED,CAN-ST-00446,NMC-ST-00446,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-009578,RINL,Steel,RINL-PLANT-08,ST-367477,Deep Groove Ball Bearing 6312 ZZ 6312,Deep Groove Ball Bearing 6312 ZZ 6312,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,Precision Works,MP-96582,NOS,75037.02,INR,4173,36,HIGH,Rate Contract,Supplier D,2024-06-01,ACTIVE,CAN-ST-00033,NMC-ST-00033,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-009579,RINL,Steel,RINL-PLANT-03,ST-954389,Al2O3 >70% High Alumina Brick DIA 230x114x65 mm,Al2O3 >70% High Alumina Brick DIA 230x11,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Precision Works,MP-71157,MTR,80736.21,INR,468,12,HIGH,Rate Contract,Supplier B,2025-06-28,ACTIVE,CAN-ST-00138,NMC-ST-00138,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-009580,SAIL,Steel,SAIL-PLANT-08,ST-686800,Deep Groove Ball Bearing SMLS 6312 ZZ 6312,Deep Groove Ball Bearing SMLS 6312 ZZ 63,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,Precision Works,MP-11623,PC,99256.74,INR,1625,49,CRITICAL,Rate Contract,Supplier A,2026-01-24,ACTIVE,CAN-ST-00046,NMC-ST-00046,DUP-ST-00800,EQ-ST-00800,UNRELATED,0,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-009581,SAIL,Steel,SAIL-PLANT-07,ST-791625,"Induction Motor, 415V, 30 kW","Induction Motor, 415V, 30 kW",Motors,Induction Motor,IEC 60034,415V,30 kW,ABC Industries,MP-74178,MTR,213017.48,INR,213,53,LOW,Imported,Supplier D,2025-06-21,ACTIVE,CAN-ST-00525,NMC-ST-00525,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-009582,MOIL,Steel,MOIL-PLANT-08,ST-982455,Al2O3 >70% High Alumina Brick DIA 230x114x65 mm,Al2O3 >70% High Alumina Brick DIA 230x11,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,OEM Equivalent,MP-86722,NOS,106112.29,INR,4905,12,HIGH,Rate Contract,Supplier D,2026-06-10,ACTIVE,CAN-ST-00142,NMC-ST-00142,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-009583,MOIL,Steel,MOIL-PLANT-05,ST-120908,Conveyor Belt - EP1000/4 - 1200 mm,Conveyor Belt - EP1000/4 - 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Precision Works,MP-58779,MTR,95533.0,INR,3980,69,MEDIUM,Rate Contract,Supplier C,2024-01-15,ACTIVE,CAN-ST-00447,NMC-ST-00447,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-009584,RINL,Steel,RINL-PLANT-05,ST-468292,Conveyor Belt EP1000/4 1200 mm,Conveyor Belt EP1000/4 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,National Components,MP-63736,PC,124039.31,INR,2048,71,HIGH,Domestic,Supplier C,2026-07-20,ACTIVE,CAN-ST-00484,NMC-ST-00484,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-009585,SAIL,Steel,SAIL-PLANT-05,ST-116679,CS Process Pump DIA 80 m3/h,CS Process Pump DIA 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,ABC Industries,MP-81881,PC,115676.73,INR,3033,39,CRITICAL,Domestic,Supplier D,2023-10-14,ACTIVE,CAN-ST-00659,NMC-ST-00659,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-009586,MOIL,Steel,MOIL-PLANT-01,ST-188381,Deep Groove Ball Bearing 6312 ZZ 6312,Deep Groove Ball Bearing 6312 ZZ 6312,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,OEM Equivalent,MP-86555,LTR,149548.59,INR,3105,34,LOW,Rate Contract,Supplier C,2025-07-01,ACTIVE,CAN-ST-00060,NMC-ST-00060,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-009587,SAIL,Steel,SAIL-PLANT-01,ST-791407,Process Pump - CS - 80 m3/h,Process Pump - CS - 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,Precision Works,MP-85841,KG,211602.65,INR,1375,71,CRITICAL,Domestic,Supplier A,2023-05-23,ACTIVE,CAN-ST-00690,NMC-ST-00690,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-009588,NMDC,Steel,NMDC-PLANT-08,ST-151878,Al2O3 >70% High Alumina Brick 230x114x65 mm,Al2O3 >70% High Alumina Brick 230x114x65,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,OEM Equivalent,MP-38652,EA,66370.06,INR,2761,81,LOW,Domestic,Supplier D,2023-10-11,ACTIVE,CAN-ST-00181,NMC-ST-00181,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-009589,SAIL,Steel,SAIL-PLANT-06,ST-779759,EP1000/4 CONVEYOR BELT 1200 MM,EP1000/4 CONVEYOR BELT 1200 MM,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Precision Works,MP-57641,NOS,104869.18,INR,2893,55,HIGH,Rate Contract,Supplier C,2023-05-03,ACTIVE,CAN-ST-00413,NMC-ST-00413,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-009590,SAIL,Steel,SAIL-PLANT-06,ST-661894,High Alumina Brick Al2O3 >70% 230x114x65 mm,High Alumina Brick Al2O3 >70% 230x114x65,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,OEM Equivalent,MP-49473,LTR,16609.04,INR,688,34,HIGH,Rate Contract,Supplier C,2024-04-29,ACTIVE,CAN-ST-00107,NMC-ST-00107,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-009591,NMDC,Steel,NMDC-PLANT-05,ST-488875,Deep Groove Ball Bearing SMLS 6312 ZZ 6312,Deep Groove Ball Bearing SMLS 6312 ZZ 63,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,ABC Industries,MP-18890,NOS,164774.73,INR,2735,7,LOW,Domestic,Supplier C,2023-01-01,ACTIVE,CAN-ST-00023,NMC-ST-00023,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-009592,MOIL,Steel,MOIL-PLANT-07,ST-354830,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT Hydraulic Hose 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,Precision Works,MP-19117,LTR,119712.07,INR,4300,37,MEDIUM,Imported,Supplier D,2023-09-16,ACTIVE,CAN-ST-00371,NMC-ST-00371,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-009593,SAIL,Steel,SAIL-PLANT-08,ST-433936,Deep Groove Ball Bearing SMLS 6312 ZZ 6312,Deep Groove Ball Bearing SMLS 6312 ZZ 63,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,National Components,MP-95153,MTR,42404.28,INR,1017,51,HIGH,Rate Contract,Supplier B,2023-05-14,ACTIVE,CAN-ST-00097,NMC-ST-00097,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-009594,RINL,Steel,RINL-PLANT-02,ST-714486,"Hydraulic Hose, SAE 100R2AT, 1 inch","Hydraulic Hose, SAE 100R2AT, 1 inch",Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,Bharat Engineering,MP-31453,MTR,2186.91,INR,947,79,CRITICAL,Rate Contract,Supplier A,2023-11-02,ACTIVE,CAN-ST-00319,NMC-ST-00319,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-009595,RINL,Steel,RINL-PLANT-08,ST-538426,"High Alumina Brick, Al2O3 >70%, 230x114x65 mm","High Alumina Brick, Al2O3 >70%, 230x114x",Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Bharat Engineering,MP-77499,MTR,99444.37,INR,3609,35,CRITICAL,Rate Contract,Supplier A,2026-06-09,ACTIVE,CAN-ST-00133,NMC-ST-00133,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-009596,MOIL,Steel,MOIL-PLANT-01,ST-121264,Deep Groove Ball Bearing SMLS 6312 ZZ 6312,Deep Groove Ball Bearing SMLS 6312 ZZ 63,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,OEM Equivalent,MP-91428,MTR,84914.78,INR,1330,11,CRITICAL,Imported,Supplier A,2024-11-13,ACTIVE,CAN-ST-00079,NMC-ST-00079,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-009597,NMDC,Steel,NMDC-PLANT-08,ST-444484,E7018 Welding Electrode 3.15 mm,E7018 Welding Electrode 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,National Components,MP-69477,NOS,22144.81,INR,903,88,MEDIUM,Domestic,Supplier A,2022-10-18,ACTIVE,CAN-ST-00707,NMC-ST-00707,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-009598,RINL,Steel,RINL-PLANT-06,ST-150990,High Alumina Brick Al2O3 >70% 230x114x65 mm,High Alumina Brick Al2O3 >70% 230x114x65,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Bharat Engineering,MP-96361,NOS,100278.23,INR,190,25,LOW,Domestic,Supplier B,2024-08-20,BLOCKED,CAN-ST-00168,NMC-ST-00168,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-009599,RINL,Steel,RINL-PLANT-04,ST-192034,"Conveyor Belt, EP1000/4, 1200 mm","Conveyor Belt, EP1000/4, 1200 mm",Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,ABC Industries,MP-17446,NOS,173595.72,INR,1627,50,MEDIUM,Rate Contract,Supplier A,2026-08-13,BLOCKED,CAN-ST-00436,NMC-ST-00436,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-009600,MOIL,Steel,MOIL-PLANT-03,ST-890771,"Process  Pump,  CS,  80  m3/h","Process  Pump,  CS,  80  m3/h",Pumps,Process Pump,API 610,CS,80 m3/h,Bharat Engineering,MP-74033,NOS,78556.54,INR,2259,12,LOW,Rate Contract,Supplier C,2025-06-22,ACTIVE,CAN-ST-00685,NMC-ST-00685,DUP-ST-00800,EQ-ST-00800,UNRELATED,0,CS Process Pump 80 m3/h,API 610
MAT-ST-009601,RINL,Steel,RINL-PLANT-02,ST-650470,Induction Motor - 415V - 30 kW,Induction Motor - 415V - 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,Bharat Engineering,MP-67763,PC,2159.57,INR,939,40,CRITICAL,Imported,Supplier A,2023-07-27,BLOCKED,CAN-ST-00589,NMC-ST-00589,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-009602,SAIL,Steel,SAIL-PLANT-05,ST-871979,Induction Motor 415V 30 kW,Induction Motor 415V 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,Precision Works,MP-12215,PC,49634.48,INR,3088,34,CRITICAL,Imported,Supplier A,2024-02-14,ACTIVE,CAN-ST-00512,NMC-ST-00512,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-009603,SAIL,Steel,SAIL-PLANT-06,ST-220421,Induction Motor SMLS 415V 30 kW,Induction Motor SMLS 415V 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,Precision Works,MP-93613,NOS,130032.95,INR,2535,78,LOW,Domestic,Supplier B,2024-05-10,ACTIVE,CAN-ST-00597,NMC-ST-00597,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-009604,MOIL,Steel,MOIL-PLANT-07,ST-604005,6312 ZZ Deep Groove Ball Bearing 6312,6312 ZZ Deep Groove Ball Bearing 6312,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,Bharat Engineering,MP-28124,PC,171510.62,INR,1799,89,HIGH,Domestic,Supplier D,2025-04-28,ACTIVE,CAN-ST-00018,NMC-ST-00018,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-009605,NMDC,Steel,NMDC-PLANT-07,ST-349260,High Alumina Brick Al2O3 >70% 230x114x65 mm,High Alumina Brick Al2O3 >70% 230x114x65,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,ABC Industries,MP-63049,MTR,236607.36,INR,4934,4,LOW,Domestic,Supplier B,2026-01-26,ACTIVE,CAN-ST-00164,NMC-ST-00164,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-009606,NMDC,Steel,NMDC-PLANT-08,ST-889592,PROCESS PUMP SMLS CS 80 M3/H,PROCESS PUMP SMLS CS 80 M3/H,Pumps,Process Pump,API 610,CS,80 m3/h,Precision Works,MP-73485,MTR,89285.82,INR,4625,25,HIGH,Domestic,Supplier B,2025-12-15,ACTIVE,CAN-ST-00634,NMC-ST-00634,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-009607,RINL,Steel,RINL-PLANT-04,ST-192184,Deep Groove Ball Bearing 6312 ZZ 6312,Deep Groove Ball Bearing 6312 ZZ 6312,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,ABC Industries,MP-50416,NOS,97745.19,INR,4527,83,HIGH,Domestic,Supplier C,2023-07-26,ACTIVE,CAN-ST-00100,NMC-ST-00100,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-009608,MOIL,Steel,MOIL-PLANT-03,ST-944265,Process Pump SMLS CS 80 m3/h,Process Pump SMLS CS 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,OEM Equivalent,MP-73103,EA,190839.54,INR,3433,75,MEDIUM,Domestic,Supplier C,2025-09-27,ACTIVE,CAN-ST-00690,NMC-ST-00690,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-009609,MOIL,Steel,MOIL-PLANT-03,ST-409122,High Alumina Brick Al2O3 >70% 230x114x65 mm,High Alumina Brick Al2O3 >70% 230x114x65,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,National Components,MP-28975,NOS,140578.79,INR,1724,29,MEDIUM,Imported,Supplier D,2024-10-23,BLOCKED,CAN-ST-00155,NMC-ST-00155,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-009610,SAIL,Steel,SAIL-PLANT-03,ST-621469,Welding Electrode E7018 3.15 mm,Welding Electrode E7018 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,Precision Works,MP-45532,KG,153750.6,INR,3323,84,MEDIUM,Rate Contract,Supplier D,2025-04-15,ACTIVE,CAN-ST-00777,NMC-ST-00777,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-009611,MOIL,Steel,MOIL-PLANT-02,ST-849799,Helical Gearbox 15 kW 20:1,Helical Gearbox 15 kW 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,OEM Equivalent,MP-77753,NOS,228263.92,INR,4176,83,LOW,Rate Contract,Supplier D,2024-06-03,ACTIVE,CAN-ST-00243,NMC-ST-00243,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-009612,NMDC,Steel,NMDC-PLANT-02,ST-307849,Hydraulic Hose SMLS SAE 100R2AT 1 inch,Hydraulic Hose SMLS SAE 100R2AT 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,OEM Equivalent,MP-86842,EA,16359.4,INR,14,45,LOW,Rate Contract,Supplier A,2022-11-05,ACTIVE,CAN-ST-00359,NMC-ST-00359,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-009613,NMDC,Steel,NMDC-PLANT-04,ST-415093,Induction Motor SMLS 415V 30 kW,Induction Motor SMLS 415V 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,ABC Industries,MP-29785,KG,228093.47,INR,3027,39,CRITICAL,Rate Contract,Supplier D,2023-11-03,ACTIVE,CAN-ST-00594,NMC-ST-00594,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-009614,RINL,Steel,RINL-PLANT-02,ST-818924,EP1000/4 Conveyor Belt DIA 1200 mm,EP1000/4 Conveyor Belt DIA 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,OEM Equivalent,MP-63014,EA,23726.24,INR,37,9,MEDIUM,Imported,Supplier A,2023-06-21,ACTIVE,CAN-ST-00487,NMC-ST-00487,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-009615,RINL,Steel,RINL-PLANT-07,ST-864358,Al2O3 >70% High Alumina Brick DIA 230x114x65 mm,Al2O3 >70% High Alumina Brick DIA 230x11,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Precision Works,MP-13589,PC,35155.5,INR,4051,69,HIGH,Imported,Supplier D,2026-07-10,ACTIVE,CAN-ST-00112,NMC-ST-00112,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-009616,SAIL,Steel,SAIL-PLANT-07,ST-981064,Induction Motor 415V 30 kW,Induction Motor 415V 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,Bharat Engineering,MP-18339,KG,24862.0,INR,752,14,MEDIUM,Domestic,Supplier C,2025-09-24,ACTIVE,CAN-ST-00515,NMC-ST-00515,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-009617,RINL,Steel,RINL-PLANT-05,ST-247732,Hydraulic Hose SMLS SAE 100R2AT 1 inch,Hydraulic Hose SMLS SAE 100R2AT 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,Bharat Engineering,MP-50391,LTR,155448.45,INR,101,52,CRITICAL,Domestic,Supplier D,2026-01-09,ACTIVE,CAN-ST-00343,NMC-ST-00343,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-009618,SAIL,Steel,SAIL-PLANT-04,ST-125321,"Induction Motor, 415V, 30 kW","Induction Motor, 415V, 30 kW",Motors,Induction Motor,IEC 60034,415V,30 kW,OEM Equivalent,MP-35194,KG,233659.57,INR,4951,17,CRITICAL,Imported,Supplier D,2024-02-22,ACTIVE,CAN-ST-00595,NMC-ST-00595,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,415V Induction Motor 30 kW,IEC 60034
